,0
  (0, 2944)	0.07157198239117721
  (0, 2595)	0.06504721923853489
  (0, 2563)	0.06504721923853489
  (0, 2482)	0.06504721923853489
  (0, 2177)	0.127755316304497
  :	:
  (0, 48)	0.02493071086312487
  (0, 46)	0.023915094335568435
  (0, 40)	0.02312499754225846
  (0, 37)	0.021871021118193782
  (0, 33)	0.09387691456786326
  (0, 31)	0.04290042717880141
  (0, 30)	0.022627874321009968
  (0, 29)	0.06334577215091293
  (0, 28)	0.0491420291986003
  (0, 27)	0.04285190010626771
  (0, 25)	0.048822583013287
  (0, 22)	0.04108232060316578
  (0, 21)	0.0687039031107547
  (0, 15)	0.05533992911818951
  (0, 13)	0.02065362897819383
  (0, 12)	0.07363856450824187
  (0, 9)	0.038587087402715645
  (0, 8)	0.030002555903737207
  (0, 6)	0.15691884870285414
  (0, 5)	0.013210821570513145
  (0, 4)	0.08059634064923762
  (0, 3)	0.07044373142266079
  (0, 2)	0.03942497687354762
  (0, 1)	0.07755266595818032
  (0, 0)	0.17552995755505116"
reuters-topics/crude/article451.txt,"  (0, 7914)	0.04341094769416191
  (0, 7908)	0.04341094769416191
  (0, 7906)	0.04341094769416191
  (0, 7905)	0.04341094769416191
  (0, 7902)	0.04341094769416191
  (0, 7900)	0.04341094769416191
  (0, 7898)	0.04341094769416191
  (0, 7897)	0.04341094769416191
  (0, 7895)	0.04341094769416191
  (0, 7894)	0.04341094769416191
  (0, 7867)	0.04341094769416191
  (0, 6756)	0.04102068587938417
  (0, 6618)	0.04102068587938417
  (0, 6116)	0.08682189538832381
  (0, 6114)	0.04102068587938417
  (0, 6113)	0.04102068587938417
  (0, 6101)	0.08682189538832381
  (0, 6089)	0.04102068587938417
  (0, 6087)	0.08682189538832381
  (0, 6085)	0.04102068587938417
  (0, 5061)	0.039324768132513156
  (0, 5034)	0.039324768132513156
  (0, 4988)	0.039324768132513156
  (0, 4954)	0.039324768132513156
  (0, 4948)	0.039324768132513156
  :	:
  (0, 30)	0.036050556762191203
  (0, 29)	0.03364066699585283
  (0, 28)	0.06524392171872688
  (0, 27)	0.04551421358256273
  (0, 25)	0.03889188341838767
  (0, 24)	0.02176990097732144
  (0, 22)	0.0763607131092199
  (0, 18)	0.009885596772437678
  (0, 17)	0.020706591346977884
  (0, 16)	0.03950245406757532
  (0, 15)	0.019592700652580522
  (0, 14)	0.010057951072416426
  (0, 13)	0.054842006902689665
  (0, 12)	0.09776699938129534
  (0, 11)	0.040438470327344274
  (0, 10)	0.01117612626341925
  (0, 9)	0.09221497995997868
  (0, 8)	0.07169976480828029
  (0, 6)	0.03787907769274752
  (0, 5)	0.0701579338454488
  (0, 4)	0.0856036500875219
  (0, 3)	0.1271944709633312
  (0, 2)	0.11864408123803889
  (0, 1)	0.1029635965256032
  (0, 0)	0.24636096687828846"
reuters-topics/crude/article337.txt,"  (0, 7869)	0.20054043873267507
  (0, 3861)	0.17062198580680898
  (0, 2959)	0.17062198580680898
  (0, 1668)	0.14226012507586627
  (0, 1075)	0.13650555520904437
  (0, 953)	0.13175739822995178
  (0, 902)	0.13523867797470135
  (0, 849)	0.12503467020565132
  (0, 744)	0.1340281253715081
  (0, 742)	0.1241966671805912
  (0, 727)	0.11636223584294542
  (0, 707)	0.25358448897913877
  (0, 497)	0.11343113540538989
  (0, 471)	0.11399265941154117
  (0, 469)	0.10658710228317828
  (0, 454)	0.11456600584004144
  (0, 439)	0.22258824373713523
  (0, 374)	0.38898456626049827
  (0, 355)	0.31115347405774474
  (0, 301)	0.09940891834962878
  (0, 278)	0.09657287193336886
  (0, 213)	0.10746566071328091
  (0, 205)	0.0959808279761883
  (0, 190)	0.20224449475387346
  (0, 174)	0.09843038375862666
  (0, 151)	0.08314466404853288
  (0, 128)	0.07955394162687074
  (0, 123)	0.0759575658924969
  (0, 103)	0.24516118327461614
  (0, 92)	0.07725119455281533
  (0, 72)	0.15721870315886707
  (0, 66)	0.06715781503117277
  (0, 62)	0.06577111078241941
  (0, 57)	0.07155978578764133
  (0, 43)	0.1978948212672091
  (0, 41)	0.057792207225556266
  (0, 36)	0.0619901848974548
  (0, 31)	0.10524737532779171
  (0, 21)	0.11236726458137891
  (0, 18)	0.04566732631238039
  (0, 16)	0.045621207843351594
  (0, 14)	0.04646353115864891
  (0, 13)	0.050669431143171496
  (0, 9)	0.14199822488084776
  (0, 8)	0.036802550343298296
  (0, 6)	0.13998840869008267
  (0, 5)	0.0648200676615794
  (0, 2)	0.03224035758436553
  (0, 1)	0.06341983890395614
  (0, 0)	0.09227713970774613"
reuters-topics/crude/article450.txt,"  (0, 7879)	0.06757818203063745
  (0, 7878)	0.06757818203063745
  (0, 7875)	0.06757818203063745
  (0, 7872)	0.06757818203063745
  (0, 7871)	0.06757818203063745
  (0, 6539)	0.0638572416549991
  (0, 6457)	0.0638572416549991
  (0, 6297)	0.0638572416549991
  (0, 6197)	0.0638572416549991
  (0, 6111)	0.0638572416549991
  (0, 6103)	0.0638572416549991
  (0, 5829)	0.0638572416549991
  (0, 5517)	0.06121719244403818
  (0, 5192)	0.1277144833099982
  (0, 4904)	0.1277144833099982
  (0, 4813)	0.06121719244403818
  (0, 4453)	0.059169411184825924
  (0, 4451)	0.12243438488807636
  (0, 4409)	0.0638572416549991
  (0, 4245)	0.059169411184825924
  (0, 3750)	0.12243438488807636
  (0, 3685)	0.06121719244403818
  (0, 3646)	0.057496252068399825
  (0, 3581)	0.057496252068399825
  (0, 3250)	0.05608161619214008
  :	:
  (0, 34)	0.034374868646421496
  (0, 32)	0.05500437343541297
  (0, 31)	0.07093258928818197
  (0, 30)	0.018706733489939606
  (0, 29)	0.08728117516554217
  (0, 28)	0.020313150725772968
  (0, 24)	0.0338893852628845
  (0, 23)	0.01921159402978835
  (0, 22)	0.016981622130500137
  (0, 17)	0.01611706117473542
  (0, 16)	0.015373449402917011
  (0, 15)	0.01525005973723465
  (0, 14)	0.046971887359999596
  (0, 13)	0.15367141193761447
  (0, 12)	0.030438939630276364
  (0, 9)	0.07975101305973988
  (0, 8)	0.01240173534080278
  (0, 7)	0.04650666270222597
  (0, 6)	0.07076000898687786
  (0, 5)	0.09829389332693357
  (0, 4)	0.09994493362925706
  (0, 3)	0.16306268344012045
  (0, 2)	0.15210112605082995
  (0, 1)	0.04274247573097529
  (0, 0)	0.16584309568935718"
reuters-topics/crude/article336.txt,"  (0, 7887)	0.11649483218570322
  (0, 7886)	0.11649483218570322
  (0, 7885)	0.11649483218570322
  (0, 7884)	0.11649483218570322
  (0, 7883)	0.11649483218570322
  (0, 7052)	0.11008047903787102
  (0, 6135)	0.11008047903787102
  (0, 6102)	0.23298966437140645
  (0, 6078)	0.23298966437140645
  (0, 6056)	0.11008047903787102
  (0, 5554)	0.22016095807574204
  (0, 4478)	0.10199934978094212
  (0, 3826)	0.09911506990493613
  (0, 3564)	0.10199934978094212
  (0, 3495)	0.09667644601691794
  (0, 3474)	0.09667644601691794
  (0, 3083)	0.19823013980987225
  (0, 2992)	0.19335289203383588
  (0, 2850)	0.18912802783966687
  (0, 2804)	0.09270071675710392
  (0, 1736)	0.08571103688398304
  (0, 1648)	0.08688340583745875
  (0, 1428)	0.08571103688398304
  (0, 1280)	0.0778575337322937
  (0, 1163)	0.0778575337322937
  :	:
  (0, 48)	0.035529493702117665
  (0, 47)	0.039736968255158954
  (0, 41)	0.03357175004168176
  (0, 34)	0.059257210449298166
  (0, 32)	0.031606479390706106
  (0, 31)	0.09170800216863523
  (0, 25)	0.1043677614257731
  (0, 24)	0.029210154301624484
  (0, 23)	0.03311795841896726
  (0, 21)	0.1305492868500581
  (0, 20)	0.06985087213487974
  (0, 16)	0.15900937443060625
  (0, 15)	0.0262888567956101
  (0, 14)	0.053981743525527336
  (0, 12)	0.05247224855105129
  (0, 10)	0.08997460475056727
  (0, 9)	0.08248739996132673
  (0, 8)	0.04275753013549059
  (0, 6)	0.020329972200810894
  (0, 5)	0.13178992891795957
  (0, 4)	0.09571685812304373
  (0, 3)	0.040156578377186065
  (0, 2)	0.1310999691181008
  (0, 1)	0.1105225988890328
  (0, 0)	0.19654873550759416"
reuters-topics/crude/article322.txt,"  (0, 7978)	0.10487183370754592
  (0, 7977)	0.10487183370754592
  (0, 7976)	0.10487183370754592
  (0, 7974)	0.10487183370754592
  (0, 7972)	0.10487183370754592
  (0, 7967)	0.10487183370754592
  (0, 7922)	0.10487183370754592
  (0, 7890)	0.10487183370754592
  (0, 7889)	0.10487183370754592
  (0, 6932)	0.09909745759111345
  (0, 6327)	0.09909745759111345
  (0, 6077)	0.09909745759111345
  (0, 6054)	0.09909745759111345
  (0, 5525)	0.09500047253599446
  (0, 4961)	0.09909745759111345
  (0, 4463)	0.09182260404009182
  (0, 3849)	0.089226096419562
  (0, 3799)	0.089226096419562
  (0, 3797)	0.09500047253599446
  (0, 3679)	0.089226096419562
  (0, 3629)	0.089226096419562
  (0, 2862)	0.2754678121202755
  (0, 2500)	0.08195124286854037
  (0, 2331)	0.08059389592324376
  (0, 2216)	0.07935473524801054
  :	:
  (0, 55)	0.046923343351804744
  (0, 54)	0.031237090065486476
  (0, 47)	0.035772305506685725
  (0, 43)	0.034496106153074156
  (0, 34)	0.026672480674102
  (0, 33)	0.030109626933894455
  (0, 27)	0.027488221817846662
  (0, 25)	0.03131823765717152
  (0, 24)	0.052591559419709
  (0, 23)	0.02981369184266351
  (0, 22)	0.02635308909829507
  (0, 18)	0.0716446460549185
  (0, 16)	0.023857431212978664
  (0, 15)	0.023665947806473235
  (0, 13)	0.026497379732902848
  (0, 12)	0.1417108592989296
  (0, 9)	0.07425741322089074
  (0, 8)	0.01924574895720077
  (0, 7)	0.03608589969903015
  (0, 6)	0.07320638774855887
  (0, 5)	0.016948699722799176
  (0, 4)	0.10340031989148289
  (0, 2)	0.06743987278828065
  (0, 1)	0.06633031064782811
  (0, 0)	0.12868257942181602"
reuters-topics/crude/article444.txt,"  (0, 7952)	0.11462732456631018
  (0, 7951)	0.11462732456631018
  (0, 7934)	0.11462732456631018
  (0, 7930)	0.11462732456631018
  (0, 7929)	0.11462732456631018
  (0, 7928)	0.11462732456631018
  (0, 7926)	0.11462732456631018
  (0, 6495)	0.10831579875555641
  (0, 6117)	0.10831579875555641
  (0, 6071)	0.10831579875555641
  (0, 6067)	0.10831579875555641
  (0, 5088)	0.10383769992717047
  (0, 4962)	0.34388197369893053
  (0, 4366)	0.10036421662254248
  (0, 3803)	0.573136622831551
  (0, 3442)	0.09512664336760701
  (0, 3322)	0.09752617411641669
  (0, 2576)	0.09304807528803075
  (0, 2534)	0.08957459198340276
  (0, 2497)	0.09121464830566292
  (0, 2270)	0.08809098057558193
  (0, 2081)	0.08549059364694354
  (0, 2030)	0.08549059364694354
  (0, 1971)	0.10383769992717047
  (0, 1872)	0.08326306617264898
  :	:
  (0, 56)	0.039847270221536064
  (0, 53)	0.04294261012221589
  (0, 43)	0.03770503686728043
  (0, 37)	0.03066937407525534
  (0, 31)	0.060158565163672205
  (0, 28)	0.03445553063490118
  (0, 27)	0.060090516446043976
  (0, 23)	0.03258705040763529
  (0, 21)	0.032114118701435525
  (0, 17)	0.027338048269690135
  (0, 16)	0.026076720643550183
  (0, 15)	0.05173484975855382
  (0, 14)	0.026558185971254304
  (0, 11)	0.02669461224294453
  (0, 10)	0.05902149207230084
  (0, 9)	0.02705501978240954
  (0, 8)	0.021036045945290287
  (0, 7)	0.039442717752063226
  (0, 6)	0.040008132174852086
  (0, 5)	0.0926265916890534
  (0, 4)	0.05650946307239251
  (0, 3)	0.039512835520261705
  (0, 2)	0.09214166370413003
  (0, 1)	0.054375415531608726
  (0, 0)	0.14065301688677478"
reuters-topics/crude/article478.txt,"  (0, 7941)	0.11237329673518787
  (0, 7940)	0.11237329673518787
  (0, 7938)	0.11237329673518787
  (0, 7937)	0.11237329673518787
  (0, 7936)	0.11237329673518787
  (0, 5947)	0.10618588055438585
  (0, 5023)	0.10179583890981614
  (0, 3475)	0.19121684545802828
  (0, 3325)	0.09325607627164556
  (0, 3279)	0.09325607627164556
  (0, 2832)	0.08942100654821213
  (0, 2667)	0.08942100654821213
  (0, 2554)	0.08781320023797108
  (0, 2506)	0.08942100654821213
  (0, 2156)	0.08503096490364241
  (0, 1825)	0.08162578405716908
  (0, 1730)	0.18651215254329112
  (0, 1460)	0.08267861844627385
  (0, 1419)	0.08267861844627385
  (0, 1370)	0.07649120226547183
  (0, 1358)	0.07971578874446006
  (0, 1331)	0.07578130468929441
  (0, 1316)	0.07801848044187389
  (0, 1095)	0.07383056156612601
  (0, 989)	0.07510296874991051
  :	:
  (0, 37)	0.030066292541334198
  (0, 36)	0.03473634288512124
  (0, 35)	0.038153303003464575
  (0, 31)	0.029487804587072033
  (0, 30)	0.062213491107471
  (0, 25)	0.06711685090368055
  (0, 24)	0.1127068480354413
  (0, 23)	0.03194625975121109
  (0, 21)	0.06296525551615473
  (0, 20)	0.06737957928564507
  (0, 16)	0.02556394889128825
  (0, 15)	0.05071753742368157
  (0, 14)	0.10414378680432745
  (0, 12)	0.02530790184490888
  (0, 10)	0.08679134317434192
  (0, 9)	0.07956903236696429
  (0, 8)	0.020622393849711426
  (0, 7)	0.0193335587424918
  (0, 6)	0.01961070680884858
  (0, 5)	0.03632207420987751
  (0, 4)	0.07386435053719541
  (0, 3)	0.23241513875856668
  (0, 2)	0.07226383451780423
  (0, 1)	0.053306179200735576
  (0, 0)	0.08617951295163051"
reuters-topics/crude/article493.txt,"  (0, 7945)	0.10395001734566635
  (0, 7944)	0.10395001734566635
  (0, 5053)	0.09416542477460808
  (0, 4843)	0.09416542477460808
  (0, 2798)	0.08438083220354982
  (0, 2727)	0.0827181852968003
  (0, 2709)	0.0827181852968003
  (0, 2464)	0.0812308969579
  (0, 1910)	0.07648119323097767
  (0, 1865)	0.07550727721899611
  (0, 1669)	0.07550727721899611
  (0, 1357)	0.07075757349207379
  (0, 1234)	0.06887261989358767
  (0, 1233)	0.06887261989358767
  (0, 990)	0.06525981750254894
  (0, 694)	0.059999064909033964
  (0, 679)	0.06064082010927119
  (0, 592)	0.3387136118494704
  (0, 585)	0.05768924198939287
  (0, 532)	0.05666215761632837
  (0, 487)	0.11433272122631143
  (0, 483)	0.12194596184203105
  (0, 476)	0.054380398688394664
  (0, 451)	0.11235068887550245
  (0, 356)	0.05316969852175321
  :	:
  (0, 35)	0.035293407101428455
  (0, 32)	0.028202916981432905
  (0, 31)	0.027277457255126713
  (0, 30)	0.20142531933085592
  (0, 29)	0.026851505618470002
  (0, 25)	0.21730066718811486
  (0, 24)	0.07819392472663082
  (0, 20)	0.031164469847280378
  (0, 18)	0.02367163147892662
  (0, 16)	0.023647725997888506
  (0, 14)	0.16859040651768822
  (0, 13)	0.052528939095908445
  (0, 12)	0.02341087173014228
  (0, 11)	0.09683224889662952
  (0, 10)	0.10704751503004174
  (0, 9)	0.1226744925919432
  (0, 8)	0.038153160237674184
  (0, 7)	0.10730612120625824
  (0, 6)	0.1269850899205289
  (0, 5)	0.08399860896323277
  (0, 4)	0.0341638126790114
  (0, 3)	0.21499376103809975
  (0, 2)	0.05013531063317492
  (0, 1)	0.08218408960042155
  (0, 0)	0.14349540173314349"
reuters-topics/crude/article487.txt,"  (0, 7950)	0.10286371289830205
  (0, 7949)	0.10286371289830205
  (0, 7947)	0.10286371289830205
  (0, 7924)	0.10286371289830205
  (0, 7866)	0.10286371289830205
  (0, 7865)	0.10286371289830205
  (0, 7810)	0.10286371289830205
  (0, 7785)	0.10286371289830205
  (0, 5669)	0.09719990645944522
  (0, 3850)	0.5143185644915103
  (0, 3316)	0.08536428612781742
  (0, 3224)	0.08536428612781742
  (0, 3146)	0.09006435422779165
  (0, 3008)	0.08349903077979241
  (0, 2967)	0.08349903077979241
  (0, 2950)	0.08349903077979241
  (0, 2863)	0.08349903077979241
  (0, 2726)	0.09006435422779165
  (0, 2495)	0.08185375896133357
  (0, 2482)	0.08185375896133357
  (0, 2336)	0.0790506571547406
  (0, 1909)	0.16076402633707365
  (0, 1796)	0.07783522434093558
  (0, 1757)	0.07471820672967999
  (0, 1695)	0.16076402633707365
  :	:
  (0, 68)	0.03985302564830776
  (0, 66)	0.0344474274011761
  (0, 62)	0.03373614169431294
  (0, 60)	0.033201623195374466
  (0, 56)	0.07151590040781297
  (0, 53)	0.03853563132026195
  (0, 37)	0.05504386849442183
  (0, 32)	0.02790818923700455
  (0, 30)	0.028474338982688502
  (0, 25)	0.1535927280451607
  (0, 23)	0.02924280933901059
  (0, 20)	0.06167758622566665
  (0, 17)	0.049064970486798296
  (0, 16)	0.023400601172154846
  (0, 15)	0.023212784353708715
  (0, 14)	0.04766531238834713
  (0, 12)	0.023166222092494203
  (0, 9)	0.0971140100455104
  (0, 6)	0.16156036675729774
  (0, 5)	0.049872481122453224
  (0, 4)	0.06761358407934323
  (0, 3)	0.07091567362549435
  (0, 2)	0.08268563954618544
  (0, 1)	0.016265048940501264
  (0, 0)	0.11044120720607678"
reuters-topics/crude/article134.txt,"  (0, 7788)	0.16707263103159972
  (0, 6952)	0.15787340015871582
  (0, 6169)	0.33414526206319944
  (0, 4966)	0.15134644198265582
  (0, 2788)	0.132947980236888
  (0, 2358)	0.132947980236888
  (0, 1888)	0.12135831998046297
  (0, 1567)	0.132947980236888
  (0, 1559)	0.11722179118794408
  (0, 1291)	0.11372440592695472
  (0, 1242)	0.11069483301188407
  (0, 1218)	0.11722179118794408
  (0, 1186)	0.11069483301188407
  (0, 1097)	0.10887881645989216
  (0, 990)	0.1048881923178192
  (0, 812)	0.10026891988897563
  (0, 721)	0.19935917117401655
  (0, 634)	0.09910517275545903
  (0, 608)	0.09272046015476998
  (0, 567)	0.10640129255499073
  (0, 537)	0.09188006426570659
  (0, 520)	0.28633891712971443
  (0, 508)	0.10026891988897563
  (0, 396)	0.09544630570990482
  (0, 323)	0.08227202782906688
  :	:
  (0, 108)	0.0713400395616756
  (0, 105)	0.05932073029037053
  (0, 100)	0.3088373029948075
  (0, 94)	0.06549038824818378
  (0, 70)	0.06399392761201697
  (0, 67)	0.05331536048671605
  (0, 63)	0.10785304915554075
  (0, 59)	0.11241075995303426
  (0, 54)	0.04976419919923985
  (0, 48)	0.050955101446654084
  (0, 43)	0.054956178523697934
  (0, 39)	0.0484494866240663
  (0, 34)	0.04249226283950325
  (0, 33)	0.047968023571077344
  (0, 18)	0.03804599415162663
  (0, 12)	0.07525378128012851
  (0, 9)	0.19716735755462475
  (0, 8)	0.09198193072755921
  (0, 7)	0.08623334778343214
  (0, 6)	0.05831300634820095
  (0, 5)	0.054002371373598944
  (0, 4)	0.02745472399188165
  (0, 2)	0.08057947914734306
  (0, 1)	0.07925373614601858
  (0, 0)	0.1281286425526943"
reuters-topics/crude/article120.txt,"  (0, 6875)	0.1254408829902948
  (0, 6521)	0.1254408829902948
  (0, 6165)	0.1254408829902948
  (0, 6163)	0.26550056360407803
  (0, 5994)	0.1254408829902948
  (0, 5099)	0.12025478200037136
  (0, 4445)	0.12025478200037136
  (0, 4369)	0.11623212955455509
  (0, 4196)	0.12025478200037136
  (0, 3476)	0.11623212955455509
  (0, 3119)	0.10775928219870372
  (0, 2596)	0.10563598437688293
  (0, 2566)	0.24050956400074272
  (0, 2256)	0.10044988338695951
  (0, 1331)	0.08952295469747389
  (0, 1309)	0.09417089048153919
  (0, 1303)	0.09036158011851332
  (0, 1260)	0.09036158011851332
  (0, 1177)	0.0921658042019738
  (0, 1028)	0.08952295469747389
  (0, 975)	0.08795438358529187
  (0, 839)	0.08872161407896495
  (0, 779)	0.07830049159257732
  (0, 755)	0.16442711177145936
  (0, 739)	0.07967030440030616
  :	:
  (0, 92)	0.05113740605754173
  (0, 86)	0.05123511467396205
  (0, 84)	0.04729101222430908
  (0, 75)	0.04713425301394822
  (0, 73)	0.22673756430614508
  (0, 69)	0.1343864129021474
  (0, 65)	0.048178435914138895
  (0, 57)	0.14210971795568006
  (0, 46)	0.038837855963367245
  (0, 37)	0.035518303044987064
  (0, 34)	0.06752583988796426
  (0, 25)	0.03964367483195443
  (0, 21)	0.14876586620404017
  (0, 17)	0.031660283666654986
  (0, 12)	0.02989705917097992
  (0, 9)	0.18799504466477931
  (0, 8)	0.024361914035797655
  (0, 7)	0.04567874122889184
  (0, 6)	0.06950032429892995
  (0, 5)	0.04290846426227482
  (0, 4)	0.021814598382844375
  (0, 3)	0.02287997242349492
  (0, 2)	0.1280514767526241
  (0, 1)	0.04198156511247496
  (0, 0)	0.12216804129384302"
reuters-topics/crude/article108.txt,"  (0, 7807)	0.07456414910938305
  (0, 7806)	0.07456414910938305
  (0, 7805)	0.07456414910938305
  (0, 7804)	0.07456414910938305
  (0, 7803)	0.07456414910938305
  (0, 7802)	0.07456414910938305
  (0, 7801)	0.07456414910938305
  (0, 7800)	0.07456414910938305
  (0, 7799)	0.07456414910938305
  (0, 7797)	0.07456414910938305
  (0, 7796)	0.07456414910938305
  (0, 7794)	0.07456414910938305
  (0, 7783)	0.07456414910938305
  (0, 7781)	0.07456414910938305
  (0, 7780)	0.07456414910938305
  (0, 7762)	0.07456414910938305
  (0, 7761)	0.07456414910938305
  (0, 7760)	0.07456414910938305
  (0, 7759)	0.07456414910938305
  (0, 7758)	0.07456414910938305
  (0, 7755)	0.07456414910938305
  (0, 7221)	0.07045855252984742
  (0, 6176)	0.1491282982187661
  (0, 6175)	0.07045855252984742
  (0, 6162)	0.1491282982187661
  :	:
  (0, 38)	0.021328606556696883
  (0, 37)	0.019950180206080675
  (0, 36)	0.023048944238990135
  (0, 34)	0.03792840757694842
  (0, 33)	0.02140802380349014
  (0, 32)	0.020230169852980647
  (0, 30)	0.0206405621367703
  (0, 29)	0.019260792060180488
  (0, 24)	0.018696368413857526
  (0, 22)	0.018737115539505838
  (0, 21)	0.020889974920290908
  (0, 17)	0.01778317966726582
  (0, 15)	0.05047965307761493
  (0, 14)	0.01727588553887746
  (0, 13)	0.018839706559550216
  (0, 9)	0.17599071921511136
  (0, 8)	0.02736755607741824
  (0, 7)	0.038485754145506826
  (0, 6)	0.07807490084132226
  (0, 5)	0.08435399001467227
  (0, 4)	0.06126491576889182
  (0, 3)	0.051405560944815826
  (0, 2)	0.09589985323468901
  (0, 1)	0.08253179378902996
  (0, 0)	0.1601138906987697"
reuters-topics/crude/article040.txt,"  (0, 7775)	0.05329342995917308
  (0, 7774)	0.05329342995917308
  (0, 7773)	0.05329342995917308
  (0, 7770)	0.05329342995917308
  (0, 7769)	0.05329342995917308
  (0, 7768)	0.05329342995917308
  (0, 7767)	0.05329342995917308
  (0, 7763)	0.05329342995917308
  (0, 6311)	0.05035902614225124
  (0, 6210)	0.05035902614225124
  (0, 6185)	0.05035902614225124
  (0, 6184)	0.05035902614225124
  (0, 6156)	0.05035902614225124
  (0, 5720)	0.05035902614225124
  (0, 5296)	0.10071805228450248
  (0, 4940)	0.04827703350076039
  (0, 4922)	0.04827703350076039
  (0, 4534)	0.046662114545703876
  (0, 4485)	0.04827703350076039
  (0, 4483)	0.046662114545703876
  (0, 4169)	0.046662114545703876
  (0, 3935)	0.045342629683838544
  (0, 3918)	0.045342629683838544
  (0, 3687)	0.045342629683838544
  (0, 3682)	0.045342629683838544
  :	:
  (0, 29)	0.027532632904095074
  (0, 28)	0.0320386681891891
  (0, 27)	0.02793775167957641
  (0, 24)	0.0400887133745657
  (0, 23)	0.015150625691090897
  (0, 22)	0.053568111032916206
  (0, 21)	0.02986149318569263
  (0, 18)	0.0728162899701984
  (0, 17)	0.12710218669008602
  (0, 16)	0.024247584778584505
  (0, 15)	0.048105939879297684
  (0, 14)	0.03704291701625541
  (0, 13)	0.13465352907197822
  (0, 12)	0.06001180589920972
  (0, 11)	0.01241106737193075
  (0, 9)	0.07547178514057319
  (0, 8)	0.009780242585656311
  (0, 7)	0.02750702405214496
  (0, 6)	0.08370401813583074
  (0, 5)	0.0689034841591455
  (0, 4)	0.07881846122658666
  (0, 3)	0.055111847203654335
  (0, 2)	0.10281413063455859
  (0, 1)	0.11797633109842848
  (0, 0)	0.31061911484648635"
reuters-topics/crude/article054.txt,"  (0, 7779)	0.0613162748183961
  (0, 7777)	0.0613162748183961
  (0, 6177)	0.05794012299246994
  (0, 5361)	0.0555447051506585
  (0, 5154)	0.05794012299246994
  (0, 4964)	0.11588024598493989
  (0, 4940)	0.0555447051506585
  (0, 4169)	0.05368667472301405
  (0, 4018)	0.05368667472301405
  (0, 2958)	0.052168553324732345
  (0, 2559)	0.052168553324732345
  (0, 2518)	0.04879240149880618
  (0, 2440)	0.10176999994282436
  (0, 2297)	0.04712149388839429
  (0, 2269)	0.04712149388839429
  (0, 2237)	0.04639698365699474
  (0, 2222)	0.04712149388839429
  (0, 2206)	0.04791510505527645
  (0, 2135)	0.04639698365699474
  (0, 2057)	0.09279396731398948
  (0, 1977)	0.0457304988516191
  (0, 1879)	0.04639698365699474
  (0, 1858)	0.04511343030367458
  (0, 1820)	0.04511343030367458
  (0, 1816)	0.04791510505527645
  :	:
  (0, 28)	0.018430900253639873
  (0, 25)	0.05493327233230584
  (0, 24)	0.04612370733641785
  (0, 23)	0.05229424692258987
  (0, 22)	0.061632306648547554
  (0, 20)	0.018382769397441826
  (0, 18)	0.013963020865452232
  (0, 17)	0.0731181368423723
  (0, 16)	0.013948919905371344
  (0, 15)	0.04151089119656878
  (0, 14)	0.04261939382741506
  (0, 13)	0.0464773207513725
  (0, 12)	0.041427624970092475
  (0, 11)	0.07139720771865504
  (0, 10)	0.20521596636430692
  (0, 9)	0.144722301987927
  (0, 8)	0.09002055865153975
  (0, 7)	0.09494387474270133
  (0, 6)	0.08560435783301688
  (0, 5)	0.08918581700632229
  (0, 4)	0.08060788369489577
  (0, 3)	0.07397651142721366
  (0, 2)	0.07886124667440327
  (0, 1)	0.19390943271830902
  (0, 0)	0.14107106011965134"
reuters-topics/crude/article068.txt,"  (0, 1620)	0.4291585943822673
  (0, 654)	0.3545802935201179
  (0, 422)	0.31793376549008956
  (0, 374)	0.3819994389659321
  (0, 319)	0.33583696412480535
  (0, 213)	0.31660759059333426
  (0, 190)	0.2979190830344788
  (0, 174)	0.28998850829327977
  (0, 43)	0.19434115709287997
  (0, 9)	0.13944831477533753"
reuters-topics/crude/article083.txt,"  (0, 2906)	0.15762299413520597
  (0, 2860)	0.15762299413520597
  (0, 2346)	0.14922569942094882
  (0, 1240)	0.14104723553265103
  (0, 1219)	0.12865372713290854
  (0, 1175)	0.12654308392046762
  (0, 981)	0.15173893004404318
  (0, 949)	0.12025643241865139
  (0, 932)	0.12366361181003745
  (0, 789)	0.11870486943934087
  (0, 736)	0.11796203262151639
  (0, 668)	0.11037615464200326
  (0, 540)	0.10727033811012421
  (0, 485)	0.1004272969484356
  (0, 471)	0.22075230928400652
  (0, 462)	0.22655352839801976
  (0, 454)	0.11093131121420952
  (0, 436)	0.10238144733839956
  (0, 432)	0.1040562299960976
  (0, 422)	0.10449209055084048
  (0, 413)	0.09932074452700651
  (0, 412)	0.09968446013061111
  (0, 377)	0.10158232669303296
  (0, 370)	0.10826551142956235
  (0, 355)	0.1004272969484356
  :	:
  (0, 123)	0.07354775371028463
  (0, 120)	0.07596600983279325
  (0, 111)	0.14470395742885972
  (0, 103)	0.15825550415278672
  (0, 97)	0.07235197871442986
  (0, 76)	0.07108399582814164
  (0, 72)	0.07611540945732773
  (0, 57)	0.20786848968221308
  (0, 46)	0.056809390502894894
  (0, 43)	0.19161645589987514
  (0, 39)	0.05630982822109626
  (0, 36)	0.12004699723384302
  (0, 24)	0.09737725355179229
  (0, 21)	0.05440116335630235
  (0, 18)	0.13265548581363623
  (0, 16)	0.04417383994607401
  (0, 11)	0.045220545357723255
  (0, 9)	0.22915537002188716
  (0, 8)	0.03563496113593376
